# Exported by snowmicropyn 1.2.1 (git hash 25c665906cd9d26085fa9eab6ba842a7f4b41101)
distance [mm],force [N]
602.6074,1.0974
602.6115,1.1584
602.6157,1.2271
602.6198,1.3021
602.6239,1.4356
602.6281,1.5450
602.6322,1.5857
602.6363,1.4471
602.6405,1.4369
602.6446,1.6734
602.6487,1.6976
602.6529,1.2678
602.6570,1.3466
602.6611,1.3899
602.6653,1.6671
602.6694,1.6811
602.6735,1.7383
602.6777,1.8298
602.6818,1.9150
602.6859,1.8082
602.6901,1.8807
602.6942,1.6162
602.6983,1.7230
602.7025,1.8273
602.7066,1.7802
602.7107,1.4636
602.7149,1.4369
602.7190,1.4318
602.7231,1.5336
602.7272,1.6289
602.7314,1.7599
602.7355,1.5641
602.7396,1.5768
602.7438,1.6861
602.7479,1.7815
602.7520,1.9176
602.7562,2.0524
602.7603,2.1757
602.7644,2.1541
602.7686,2.1414
602.7727,2.0969
602.7768,2.0422
602.7810,2.0486
602.7851,2.0753
602.7892,1.8476
602.7934,1.7574
602.7975,1.8286
602.8016,1.8896
602.8058,1.9328
602.8099,1.6531
602.8140,1.8209
602.8182,1.8553
602.8223,1.9519
602.8264,1.9494
602.8306,1.9951
602.8347,2.0079
602.8388,1.8934
602.8429,2.0002
602.8471,2.0638
602.8512,2.1452
602.8553,2.1961
602.8595,2.1477
602.8636,2.0613
602.8677,2.0002
602.8719,1.7281
602.8760,1.9036
602.8801,1.9367
602.8843,1.9697
602.8884,1.7752
602.8925,1.6938
602.8967,1.6455
602.9008,1.6302
602.9049,1.6480
602.9091,1.5844
602.9132,1.4878
602.9173,1.5297
602.9215,1.4573
602.9256,1.5412
602.9297,1.6696
602.9339,1.7319
602.9380,1.8387
602.9421,1.8654
602.9463,1.5653
602.9504,1.5488
602.9545,1.5145
602.9587,1.5514
602.9628,1.4763
602.9669,1.3237
602.9710,1.2780
602.9752,1.2436
602.9793,1.2703
602.9834,1.2080
602.9876,1.1800
602.9917,1.1394
602.9958,1.1381
603.0000,1.1127
603.0041,1.1063
603.0082,1.0160
603.0124,1.0605
603.0165,1.0592
603.0206,1.0796
603.0248,1.1483
603.0289,1.2220
603.0330,1.2462
603.0372,1.3632
603.0413,1.4484
603.0454,1.5959
603.0496,1.6493
603.0537,1.6645
603.0578,1.7586
603.0620,1.8273
603.0661,1.6645
603.0702,1.6900
603.0744,1.5158
603.0785,1.4039
603.0826,1.4878
603.0868,1.4852
603.0909,1.4725
603.0950,1.4509
603.0991,1.4547
603.1033,1.4547
603.1074,1.5844
603.1115,1.6747
603.1157,1.6823
603.1198,1.8502
603.1239,1.9010
603.1281,2.0168
603.1322,1.9875
603.1363,2.0244
603.1405,2.0524
603.1446,2.0613
603.1487,2.1872
603.1529,2.1007
603.1570,1.8413
603.1611,1.8324
603.1653,1.6378
603.1694,1.5425
603.1735,1.5081
603.1777,1.5386
603.1818,1.4178
603.1859,1.5005
603.1901,1.5310
603.1942,1.5234
603.1983,1.5946
603.2025,1.7268
603.2066,1.6048
603.2107,1.5704
603.2149,1.6302
603.2190,1.3886
603.2231,1.4687
603.2272,1.5653
603.2314,1.7129
603.2355,1.7955
603.2396,1.6645
603.2438,1.6442
603.2479,1.7103
603.2520,1.7713
603.2562,1.7434
603.2603,1.6861
603.2644,1.6798
603.2686,1.7459
603.2727,1.7459
603.2768,1.7663
603.2810,1.9545
603.2851,1.9659
603.2892,1.9354
603.2934,2.0257
603.2975,2.1973
603.3016,2.1147
603.3058,1.5590
603.3099,1.3962
603.3140,1.5336
603.3182,1.6200
603.3223,1.7027
603.3264,1.7052
603.3306,1.7218
603.3347,1.8743
603.3388,1.9875
603.3429,2.0346
603.3471,1.9799
603.3512,1.9468
603.3553,2.1503
603.3595,2.2978
603.3636,2.3665
603.3677,2.4211
603.3719,2.4351
603.3760,2.4949
603.3801,2.5585
603.3843,2.4669
603.3884,2.4822
603.3925,2.4923
603.3967,2.2685
603.4008,2.3995
603.4049,2.2940
603.4091,2.1986
603.4132,2.1579
603.4173,2.1376
603.4215,2.1643
603.4256,2.2711
603.4297,2.1783
603.4339,2.1223
603.4380,2.1007
603.4421,2.1935
603.4463,2.2075
603.4504,2.2190
603.4545,2.2876
603.4587,2.2520
603.4628,2.1287
603.4669,2.0638
603.4710,2.2024
603.4752,2.1312
603.4793,2.1477
603.4834,2.1694
603.4876,2.2011
603.4917,2.3321
603.4958,2.3194
603.5000,2.4186
603.5041,2.1948
603.5082,1.9354
603.5124,2.0587
603.5165,1.9532
603.5206,1.8311
603.5248,1.8184
603.5289,1.9227
603.5330,1.9723
603.5372,2.0219
603.5413,1.9290
603.5454,2.0969
603.5496,2.0130
603.5537,1.9290
603.5578,2.0142
603.5620,1.9977
603.5661,1.9430
603.5702,1.9417
603.5744,1.8642
603.5785,2.0053
603.5826,2.0549
603.5868,2.1007
603.5909,2.0066
603.5950,1.9608
603.5991,2.0091
603.6033,2.0219
603.6074,2.0295
603.6115,2.0943
603.6157,2.2088
603.6198,2.3881
603.6239,2.3754
603.6281,2.5127
603.6322,2.4364
603.6363,2.2698
603.6405,2.2711
603.6446,2.3614
603.6487,2.3029
603.6529,2.2100
603.6570,2.1897
603.6611,2.2469
603.6653,2.2177
603.6694,2.2584
603.6735,2.2774
603.6777,2.2393
603.6818,2.2190
603.6859,2.2647
603.6901,2.1592
603.6942,2.1757
603.6983,2.2100
603.7025,2.2711
603.7066,2.4097
603.7107,2.2800
603.7149,2.1541
603.7190,2.2380
603.7231,2.1973
603.7272,2.1516
603.7314,2.1706
603.7355,2.2457
603.7396,2.2584
603.7438,2.2190
603.7479,2.2724
603.7520,2.0257
603.7562,1.7942
603.7603,1.8464
603.7644,1.6950
603.7686,1.7955
603.7727,1.8540
603.7768,1.9519
603.7810,2.0295
603.7851,2.1554
603.7892,2.1007
603.7934,2.1465
603.7975,2.2457
603.8016,2.2317
603.8058,2.2355
603.8099,2.2825
603.8140,2.4733
603.8182,2.5508
603.8223,2.3728
603.8264,2.1605
603.8306,2.2088
603.8347,2.3639
603.8388,2.4542
603.8429,2.4491
603.8471,2.4707
603.8512,2.5063
603.8553,2.4860
603.8595,2.4796
603.8636,2.4326
603.8677,2.5114
603.8719,2.4745
603.8760,2.3893
603.8801,2.3728
603.8843,2.3334
603.8884,2.3703
603.8925,2.3932
603.8967,2.4071
603.9008,2.4071
603.9049,2.4046
603.9091,2.4453
603.9132,2.5216
603.9173,2.6144
603.9215,2.7492
603.9256,2.8497
603.9297,2.8598
603.9339,2.9056
603.9380,2.7785
603.9421,2.6856
603.9463,2.3919
603.9504,2.5280
603.9545,2.5788
603.9587,2.6755
603.9628,2.7429
603.9669,2.7276
603.9710,2.5000
603.9752,2.3181
603.9793,2.0803
603.9834,2.1477
603.9876,2.2546
603.9917,2.3677
603.9958,2.4669
604.0000,2.5521
604.0041,2.5801
604.0082,2.4885
604.0124,2.6373
604.0165,2.5941
604.0206,2.3270
604.0248,2.3232
604.0289,2.4771
604.0330,2.5432
604.0372,2.5458
604.0413,2.7594
604.0454,2.7085
604.0496,2.3194
604.0537,2.5470
604.0578,2.4707
604.0620,2.5203
604.0661,2.4033
604.0702,2.1795
604.0744,2.1287
604.0785,2.0384
604.0826,1.9201
604.0868,2.0638
604.0909,2.0981
604.0950,2.0803
604.0991,2.1503
604.1033,2.2062
604.1074,2.0346
604.1115,2.1185
604.1157,2.2902
604.1198,2.1554
604.1239,1.9125
604.1281,1.8108
604.1322,1.8387
604.1363,1.9570
604.1405,2.0765
604.1446,2.1643
604.1487,2.1744
604.1529,2.2927
604.1570,2.2736
604.1611,2.0727
604.1653,2.0397
604.1694,1.9405
604.1735,1.8515
604.1777,1.7548
604.1818,1.8578
604.1859,1.8985
604.1901,1.9951
604.1942,2.0384
604.1983,2.0397
604.2025,2.0727
604.2066,2.1694
604.2107,2.2584
604.2149,2.1999
604.2190,2.1452
604.2231,2.2202
604.2272,2.2190
604.2314,2.2037
604.2355,1.9634
604.2396,1.9684
604.2438,1.9354
604.2479,2.0473
604.2520,2.1160
604.2562,2.1694
604.2603,2.2863
604.2644,2.2685
604.2686,2.2851
604.2727,2.2965
604.2768,2.3741
604.2810,2.2635
604.2851,2.2317
604.2892,2.2749
604.2934,2.3169
604.2975,2.2520
604.3016,2.1198
604.3058,2.2050
604.3099,2.2215
604.3140,2.3220
604.3182,2.2164
604.3223,2.1312
604.3264,2.2317
604.3306,2.1121
604.3347,2.1821
604.3388,2.1859
604.3429,2.1783
604.3471,2.3105
604.3512,2.3906
604.3553,2.2876
604.3595,2.1439
604.3636,2.3041
604.3677,2.3067
604.3719,2.0740
604.3760,2.0409
604.3801,2.1783
604.3843,2.2584
604.3884,2.1948
604.3925,2.2444
604.3967,2.4071
604.4008,2.3893
604.4049,2.5254
604.4091,2.5000
604.4132,2.4834
604.4173,2.4707
604.4215,2.6208
604.4256,2.7950
604.4297,2.9870
604.4339,2.9056
604.4380,3.1396
604.4421,3.1014
604.4463,3.1612
604.4504,3.1727
604.4545,3.2070
604.4587,3.2464
604.4628,3.3926
604.4669,3.4079
604.4710,3.5465
604.4752,3.4651
604.4793,3.1485
604.4834,2.9578
604.4876,2.9984
604.4917,3.0709
604.4958,3.1790
604.5000,3.2439
604.5041,3.2222
604.5082,3.2769
604.5124,3.2235
604.5165,3.1014
604.5206,2.7683
604.5248,2.6678
604.5289,2.8878
604.5330,2.8789
604.5372,2.6081
604.5413,2.4529
604.5454,2.3207
604.5496,2.4606
604.5537,2.4720
604.5578,2.5941
604.5620,2.4949
604.5661,2.1884
604.5702,2.2317
604.5744,2.2457
604.5785,2.4275
604.5826,2.4453
604.5868,2.4288
604.5909,2.3741
604.5950,2.4733
604.5991,2.2952
604.6033,2.3220
604.6074,2.1973
604.6115,2.3016
604.6157,2.2418
604.6198,2.1973
604.6239,2.2558
604.6281,2.1350
604.6322,2.2164
604.6363,2.0600
604.6405,1.9926
604.6446,2.0994
604.6487,2.1198
604.6529,2.1274
604.6570,2.1083
604.6611,2.0613
604.6653,2.0524
604.6694,2.1541
604.6735,2.2507
604.6777,2.3715
604.6818,2.3741
604.6859,2.4606
604.6901,2.5903
604.6942,2.6564
604.6983,2.5025
604.7025,2.3715
604.7066,2.3639
604.7107,1.9964
604.7149,2.1427
604.7190,2.2482
604.7231,2.1032
604.7272,2.1147
604.7314,2.0765
604.7355,2.1490
604.7396,2.2075
604.7438,2.3041
604.7479,2.3766
604.7520,2.4580
604.7562,2.5292
604.7603,2.6729
604.7644,2.7263
604.7686,2.8039
604.7727,2.9005
604.7768,2.9323
604.7810,2.8662
604.7851,2.8319
604.7892,2.8471
604.7934,2.7225
604.7975,2.7810
604.8016,2.8459
604.8058,2.9132
604.8099,3.0519
604.8140,3.0404
604.8182,2.9768
604.8223,2.9705
604.8264,3.0061
604.8306,2.8191
604.8347,2.9069
604.8388,2.9183
604.8429,2.8891
604.8471,2.5953
604.8512,2.6195
604.8553,2.7034
604.8595,2.6856
604.8636,2.6818
604.8677,2.6373
604.8719,2.7047
604.8760,2.6399
604.8801,2.7085
604.8843,2.6971
604.8884,2.8280
604.8925,2.8293
604.8967,2.8319
604.9008,2.8115
604.9049,2.8929
604.9091,2.6042
604.9132,2.4911
604.9173,2.4097
604.9215,2.6246
604.9256,2.6996
604.9297,2.6297
604.9339,2.5280
604.9380,2.4288
604.9421,1.9061
604.9463,1.6442
604.9504,1.7065
604.9545,1.5628
604.9587,1.4280
604.9628,1.4000
604.9669,1.3479
604.9710,1.3199
604.9752,1.3708
604.9793,1.2131
604.9834,1.2424
604.9876,1.2920
604.9917,1.3721
604.9958,1.3746
605.0000,1.2869
605.0041,1.3670
605.0082,1.4573
605.0124,1.5399
605.0165,1.5806
605.0206,1.5946
605.0248,1.5615
605.0289,1.5196
605.0330,1.5577
605.0372,1.6162
605.0413,1.6861
605.0454,1.7624
605.0496,1.8082
605.0537,1.8362
605.0578,1.8718
605.0620,1.8426
605.0661,1.8896
605.0702,1.9036
605.0744,1.9150
605.0785,2.0028
605.0826,2.0257
605.0868,2.0409
605.0909,2.0511
605.0950,2.0931
605.0991,2.0969
605.1033,2.0689
605.1074,2.0714
605.1115,2.0435
605.1157,1.9265
605.1198,1.9748
605.1239,2.0180
605.1281,2.0180
605.1322,1.9341
605.1363,1.9176
605.1405,1.8934
605.1446,1.9227
605.1487,1.8794
605.1529,1.9367
605.1570,1.9316
605.1611,2.0091
605.1653,1.9901
605.1694,1.9341
605.1735,2.0943
605.1777,1.9786
605.1818,2.0638
605.1859,2.0625
605.1901,2.0333
605.1942,2.0956
605.1983,2.1846
605.2025,2.2062
605.2066,2.2813
605.2107,2.2240
605.2149,2.2457
605.2190,2.3779
605.2231,2.4517
605.2272,2.4389
605.2314,2.3881
605.2355,2.4618
605.2396,2.5661
605.2438,2.5877
605.2479,2.5725
605.2520,2.4695
605.2562,2.1299
605.2603,2.1287
605.2644,2.1134
605.2686,2.2304
605.2727,2.3041
605.2768,2.3220
605.2810,2.3207
605.2851,2.2164
605.2892,1.9328
605.2934,1.9545
605.2975,2.0511
605.3016,2.0791
605.3058,2.1198
605.3099,2.1516
605.3140,2.1948
605.3182,2.2749
605.3223,2.3232
605.3264,2.3957
605.3306,2.3194
605.3347,2.2113
605.3388,2.2813
605.3429,2.2889
605.3471,2.3448
605.3512,2.4122
605.3553,2.4313
605.3595,2.1859
605.3636,2.2533
605.3677,2.2711
605.3719,2.2177
605.3760,2.1999
605.3801,2.2139
605.3843,2.3029
605.3884,2.2914
605.3925,2.3080
605.3967,2.3868
605.4008,2.4771
605.4049,2.5470
605.4091,2.5165
605.4132,2.4313
605.4173,2.4313
605.4215,2.4211
605.4256,2.4669
605.4297,2.5089
605.4339,2.5000
605.4380,2.3932
605.4421,2.4339
605.4463,2.4669
605.4504,2.5623
605.4545,2.5356
605.4587,2.5686
605.4628,2.2215
605.4669,2.0778
605.4710,2.1744
605.4752,2.2813
605.4793,2.1503
605.4834,2.0600
605.4876,2.0969
605.4917,2.1833
605.4958,2.1401
605.5000,2.2673
605.5041,2.3525
605.5082,2.2914
605.5124,2.1872
605.5165,2.2037
605.5206,2.2609
605.5248,2.3245
605.5289,2.3207
605.5330,2.4160
605.5372,2.4796
605.5413,2.4695
605.5454,2.4885
605.5496,2.2851
605.5537,2.3092
605.5578,2.4517
605.5620,2.4237
605.5661,2.3410
605.5702,2.3626
605.5744,2.4046
605.5785,2.5165
605.5826,2.3995
605.5868,2.1516
605.5909,2.2228
605.5950,2.2584
605.5991,2.4504
605.6033,2.5508
605.6074,2.6399
605.6115,2.6640
605.6157,2.0765
605.6198,2.0460
605.6239,2.2151
605.6281,2.2889
605.6322,2.1872
605.6363,2.1719
605.6405,2.0918
605.6446,2.1172
605.6487,1.9506
605.6529,1.8654
605.6570,1.8387
605.6611,1.9214
605.6653,1.9888
605.6694,2.0600
605.6735,2.1350
605.6777,2.1605
605.6818,2.1185
605.6859,2.0905
605.6901,1.8807
605.6942,1.9824
605.6983,2.0206
605.7025,2.0956
605.7066,2.0803
605.7107,2.1274
605.7149,2.1948
605.7190,2.2342
605.7231,2.3156
605.7272,2.4211
605.7314,2.4631
605.7355,2.2685
605.7396,2.1935
605.7438,2.2736
605.7479,2.3080
605.7520,2.2151
605.7562,2.1338
605.7603,2.1821
605.7644,2.2876
605.7686,2.4008
605.7727,2.4606
605.7768,2.4885
605.7810,2.5496
605.7851,2.6729
605.7892,2.7365
605.7934,2.5750
605.7975,2.5470
605.8016,2.5394
605.8058,2.5165
605.8099,2.5178
605.8140,2.4745
605.8182,2.4669
605.8223,2.4440
605.8264,2.3601
605.8306,2.2825
605.8347,2.2952
605.8388,2.1757
605.8429,2.1617
605.8471,2.2482
605.8512,2.4402
605.8553,2.5597
605.8595,2.5470
605.8636,2.6945
605.8677,2.7378
605.8719,2.7276
605.8760,2.7187
605.8801,2.7632
605.8843,2.6780
605.8884,2.4847
605.8925,2.3334
605.8967,2.3080
605.9008,2.3855
605.9049,2.0892
605.9091,2.0142
605.9132,2.0918
605.9173,2.1020
605.9215,2.1668
605.9256,2.1541
605.9297,2.2673
605.9339,2.3690
605.9380,2.3652
605.9421,2.3563
605.9463,2.3919
605.9504,2.5165
605.9545,2.4847
605.9587,2.5038
605.9628,2.5394
605.9669,2.6068
605.9710,2.6615
605.9752,2.6386
605.9793,2.6640
605.9834,2.6704
605.9876,2.4402
605.9917,2.2177
605.9958,2.0308
606.0000,2.0231
606.0041,2.1427
606.0082,2.1910
606.0124,2.0409
606.0165,1.8222
606.0206,1.8362
606.0248,1.9595
606.0289,1.8578
606.0330,1.9176
606.0372,2.0053
606.0413,2.0791
606.0454,2.1452
606.0496,2.0549
606.0537,2.1694
606.0578,2.2253
606.0620,2.2355
606.0661,2.2863
606.0702,2.1096
606.0744,2.1681
606.0785,1.8400
606.0826,1.9608
606.0868,2.0346
606.0909,2.0727
606.0950,2.1833
606.0991,2.3194
606.1033,2.4669
606.1074,2.5725
606.1115,2.6449
606.1157,2.7149
606.1198,2.8102
606.1239,2.8891
606.1281,2.9730
606.1322,3.0429
606.1363,3.0849
606.1405,3.0887
606.1446,2.6627
606.1487,2.6805
606.1529,2.5877
606.1570,2.6246
606.1611,2.7200
606.1653,2.5140
606.1694,2.3143
606.1735,2.3741
606.1777,2.0002
606.1818,1.7879
606.1859,1.8362
606.1901,1.8604
606.1942,1.8858
606.1983,1.9506
606.2025,2.0346
606.2066,2.1363
606.2107,2.1350
606.2149,2.0002
606.2190,1.9061
606.2231,1.8693
606.2272,1.7802
606.2314,1.8845
606.2355,1.9939
606.2396,2.0040
606.2438,2.0549
606.2479,2.1338
606.2520,2.2126
606.2562,2.2380
606.2603,2.2291
606.2644,2.0956
606.2686,2.0689
606.2727,2.0447
606.2768,2.0918
606.2810,2.1414
606.2851,2.2075
606.2892,2.1312
606.2934,2.1465
606.2975,1.9812
606.3016,1.9634
606.3058,2.0740
606.3099,2.1185
606.3140,2.0040
606.3182,1.9061
606.3223,1.9036
606.3264,2.0028
606.3306,2.0842
606.3347,2.1706
606.3388,2.2342
606.3429,2.3130
606.3471,2.3029
606.3512,2.0740
606.3553,2.0473
606.3595,1.9634
606.3636,2.0702
606.3677,2.0943
606.3719,2.1452
606.3760,2.1579
606.3801,2.0727
606.3843,2.0422
606.3884,2.1109
606.3925,2.2062
606.3967,2.1363
606.4008,2.1528
606.4049,2.2228
606.4091,2.2431
606.4132,2.3054
606.4173,2.3843
606.4215,2.3677
606.4256,2.4364
606.4297,2.3130
606.4339,2.3525
606.4380,2.3258
606.4421,2.3169
606.4463,1.9964
606.4504,2.0638
606.4545,2.0854
606.4587,2.0664
606.4628,2.0778
606.4669,1.9799
606.4710,2.0117
606.4752,2.1223
606.4793,2.1592
606.4834,2.2329
606.4876,2.2266
606.4917,2.3232
606.4958,2.3372
606.5000,2.3817
606.5041,2.3601
606.5082,2.4682
606.5124,2.4160
606.5165,2.3906
606.5206,2.4822
606.5248,2.5953
606.5289,2.7479
606.5330,2.8230
606.5372,2.8993
606.5413,2.4949
606.5454,2.3385
606.5496,2.3855
606.5537,2.4440
606.5578,2.6577
606.5620,2.7174
606.5661,2.8560
606.5702,2.9552
606.5744,2.9959
606.5785,3.0137
606.5826,3.0226
606.5868,3.1091
606.5909,3.1650
606.5950,3.1002
606.5991,3.1332
606.6033,2.8535
606.6074,2.9043
606.6115,2.8586
606.6157,2.8993
606.6198,3.0328
606.6239,3.0061
606.6281,2.9997
606.6322,2.9997
606.6363,3.0989
606.6405,3.0124
606.6446,3.0875
606.6487,3.1370
606.6529,3.0760
606.6570,3.0379
606.6611,3.1523
606.6653,3.2311
606.6694,3.2413
606.6735,3.2960
606.6777,3.2057
606.6818,3.1752
606.6859,3.1027
606.6901,3.0213
606.6942,2.9934
606.6983,3.1320
606.7025,3.1142
606.7066,3.1192
606.7107,2.9094
606.7149,2.8484
606.7190,2.8738
606.7231,2.8853
606.7272,2.9094
606.7314,2.9628
606.7355,3.0086
606.7396,3.0073
606.7438,3.0429
606.7479,2.9934
606.7520,3.0595
606.7562,3.0493
606.7603,3.0836
606.7644,3.1269
606.7686,3.1447
606.7727,3.1676
606.7768,3.1218
606.7810,3.1790
606.7851,3.1472
606.7892,3.2769
606.7934,3.2744
606.7975,2.9997
606.8016,2.8853
606.8058,2.9285
606.8099,3.0035
606.8140,2.7009
606.8182,2.7174
606.8223,2.4898
606.8264,2.4300
606.8306,2.5089
606.8347,2.5788
606.8388,2.6195
606.8429,2.6678
606.8471,2.6602
606.8512,2.6233
606.8553,2.6119
606.8595,2.6526
606.8636,2.6157
606.8677,2.6716
606.8719,2.4682
606.8760,2.3105
606.8801,2.4351
606.8843,2.1452
606.8884,2.2533
606.8925,2.2457
606.8967,2.3220
606.9008,2.2380
606.9049,2.3283
606.9091,2.3766
606.9132,2.4949
606.9173,2.4491
606.9215,2.4720
606.9256,2.4224
606.9297,2.3830
606.9339,2.2279
606.9380,2.4237
606.9421,2.4936
606.9463,2.5903
606.9504,2.5737
606.9545,2.6271
606.9587,2.6411
606.9628,2.5648
606.9669,2.6577
606.9710,2.6170
606.9752,2.6831
606.9793,2.6513
606.9834,2.6348
606.9876,2.3715
606.9917,2.3932
606.9958,2.3359
607.0000,2.3525
607.0041,2.3258
607.0082,2.3347
607.0124,2.3347
607.0165,2.3499
607.0206,2.4745
607.0248,2.6182
607.0289,2.6831
607.0330,2.6627
607.0372,2.4962
607.0413,2.5470
607.0454,2.6004
607.0496,2.5966
607.0537,2.4745
607.0578,2.5534
607.0620,2.4466
607.0661,2.4593
607.0702,2.5928
607.0744,2.5190
607.0785,2.4987
607.0826,2.5470
607.0868,2.5877
607.0909,2.6755
607.0950,2.7072
607.0991,2.8141
607.1033,2.7212
607.1074,2.2571
607.1115,2.2215
607.1157,2.3321
607.1198,2.4478
607.1239,2.4682
607.1281,2.5623
607.1322,2.7378
607.1363,2.8484
607.1405,2.9781
607.1446,2.9349
607.1487,2.8662
607.1529,2.6729
607.1570,2.5254
607.1611,2.4567
607.1653,2.4962
607.1694,2.5254
607.1735,2.5547
607.1777,2.4898
607.1818,2.4580
607.1859,2.4758
607.1901,2.5369
607.1942,2.5432
607.1983,2.6424
607.2025,2.6831
607.2066,2.7454
607.2107,2.8077
607.2149,2.8204
607.2190,2.7645
607.2231,2.7963
607.2272,2.7746
607.2314,2.7785
607.2355,2.7123
607.2396,2.6220
607.2438,2.6882
607.2479,2.7123
607.2520,2.7657
607.2562,2.8064
607.2603,2.8459
607.2644,2.8764
607.2686,2.9285
607.2727,2.8954
607.2768,2.8128
607.2810,2.5267
607.2851,2.4453
607.2892,2.2495
607.2934,2.2889
607.2975,2.2520
607.3016,2.2368
607.3058,2.3029
607.3099,2.3092
607.3140,2.2266
607.3182,2.1922
607.3223,2.0460
607.3264,2.0320
607.3306,2.0549
607.3347,2.1007
607.3388,2.0498
607.3429,2.0956
607.3471,2.1859
607.3512,2.2952
607.3553,2.4008
607.3595,2.4173
607.3636,2.5051
607.3677,2.6068
607.3719,2.6844
607.3760,2.7403
607.3801,2.7874
607.3843,2.6971
607.3884,2.8052
607.3925,2.9247
607.3967,2.9730
607.4008,2.9641
607.4049,2.8395
607.4091,2.8001
607.4132,2.4745
607.4173,2.4211
607.4215,2.4873
607.4256,2.5508
607.4297,2.6449
607.4339,2.6526
607.4380,2.6322
607.4421,2.5559
607.4463,2.4923
607.4504,2.5356
607.4545,2.5750
607.4587,2.6030
607.4628,2.6767
607.4669,2.5814
607.4710,2.6170
607.4752,2.5330
607.4793,2.4440
607.4834,2.4847
607.4876,2.4110
607.4917,2.3423
607.4958,2.4224
607.5000,2.4669
607.5041,2.3347
607.5082,2.3970
607.5124,2.3321
607.5165,2.2647
607.5206,2.3830
607.5248,2.2647
607.5289,2.3156
607.5330,2.3626
607.5372,2.4351
607.5413,2.3041
607.5454,2.1833
607.5496,2.1465
607.5537,2.1198
607.5578,2.2317
607.5620,2.3576
607.5661,2.3944
607.5702,2.4135
607.5744,2.4631
607.5785,2.4135
607.5826,2.4669
607.5868,2.5280
607.5909,2.6831
607.5950,2.7263
607.5991,2.7187
607.6033,2.7975
607.6074,2.7988
607.6115,2.5661
607.6157,2.5559
607.6198,2.3906
607.6239,2.1770
607.6281,2.1884
607.6322,2.2266
607.6363,2.3550
607.6405,2.3944
607.6446,2.4542
607.6487,2.4529
607.6529,2.3715
607.6570,2.0409
607.6611,1.8705
607.6653,1.9583
607.6694,1.9595
607.6735,1.8909
607.6777,1.8476
607.6818,1.7739
607.6859,1.8985
607.6901,2.0168
607.6942,2.1223
607.6983,2.1922
607.7025,2.1897
607.7066,2.0867
607.7107,2.1160
607.7149,2.1566
607.7190,2.2914
607.7231,2.4211
607.7272,2.4885
607.7314,2.5814
607.7355,2.5826
607.7396,2.7212
607.7438,2.7581
607.7479,2.8929
607.7520,2.7568
607.7562,2.7301
607.7603,2.6564
607.7644,2.6844
607.7686,2.7963
607.7727,2.8929
607.7768,2.9323
607.7810,2.7746
607.7851,2.7657
607.7892,2.5267
607.7934,2.2965
607.7975,2.3041
607.8016,2.2762
607.8058,2.2749
607.8099,2.2304
607.8140,2.0498
607.8182,2.1414
607.8223,2.0803
607.8264,2.1274
607.8306,2.1859
607.8347,2.1338
607.8388,2.1859
607.8429,2.2100
607.8471,2.1363
607.8512,2.0981
607.8553,2.0066
607.8595,2.0257
607.8636,2.0587
607.8677,2.0981
607.8719,2.0269
607.8760,2.0511
607.8801,2.0257
607.8843,2.0727
607.8884,2.1630
607.8925,1.9939
607.8967,1.9862
607.9008,2.1350
607.9049,2.1490
607.9091,2.0854
607.9132,2.1961
607.9173,2.2368
607.9215,2.2914
607.9256,2.3423
607.9297,2.3423
607.9339,2.2418
607.9380,2.2635
607.9421,2.3779
607.9463,2.4160
607.9504,2.4122
607.9545,2.5203
607.9587,2.5101
607.9628,2.5127
607.9669,2.6220
607.9710,2.6589
607.9752,2.6729
607.9793,2.7886
607.9834,2.8179
607.9876,2.5712
607.9917,2.5534
607.9958,2.5432
608.0000,2.6157
608.0041,2.4720
608.0082,2.4313
608.0124,2.4135
608.0165,2.5012
608.0206,2.5534
608.0248,2.5381
608.0289,2.5089
608.0330,2.4542
608.0372,2.5140
608.0413,2.5852
608.0454,2.6564
608.0496,2.5915
608.0537,2.4555
608.0578,2.3830
608.0620,2.3944
608.0661,2.4351
608.0702,2.4847
608.0744,2.4160
608.0785,2.5038
608.0826,2.6246
608.0868,2.7174
608.0909,2.6780
608.0950,2.6335
608.0991,2.5636
608.1033,2.5127
608.1074,2.3525
608.1115,2.4771
608.1157,2.4440
608.1198,2.4364
608.1239,2.4796
608.1281,2.4186
608.1322,2.4517
608.1363,2.3156
608.1405,2.3372
608.1446,2.4313
608.1487,2.4173
608.1529,2.3932
608.1570,2.4784
608.1611,2.5140
608.1653,2.4936
608.1694,2.5864
608.1735,2.6704
608.1777,2.6500
608.1818,2.7632
608.1859,2.7505
608.1901,2.7683
608.1942,2.8446
608.1983,2.6958
608.2025,2.6894
608.2066,2.6220
608.2107,2.4160
608.2149,2.3588
608.2190,2.4021
608.2231,2.4428
608.2272,2.4949
608.2314,2.5597
608.2355,2.5750
608.2396,2.6271
608.2438,2.5903
608.2479,2.5483
608.2520,2.4758
608.2562,2.6106
608.2603,2.6246
608.2644,2.5877
608.2686,2.6627
608.2727,2.7797
608.2768,2.7899
608.2810,2.6411
608.2851,2.6920
608.2892,2.6958
608.2934,2.7060
608.2975,2.5775
608.3016,2.5038
608.3058,2.5750
608.3099,2.6742
608.3140,2.6831
608.3182,2.7352
608.3223,2.6653
608.3264,2.6437
608.3306,2.7072
608.3347,2.7365
608.3388,2.6996
608.3429,2.4224
608.3471,2.4745
608.3512,2.6462
608.3553,2.7645
608.3595,2.9018
