# Exported by snowmicropyn 1.2.1 (git hash 25c665906cd9d26085fa9eab6ba842a7f4b41101)
distance [mm],force [N]
446.9711,0.5735
446.9752,0.5570
446.9793,0.5303
446.9835,0.4374
446.9876,0.4260
446.9917,0.4133
446.9958,0.4400
447.0000,0.4501
447.0041,0.4730
447.0082,0.5125
447.0124,0.4133
447.0165,0.3853
447.0206,0.4234
447.0248,0.4476
447.0289,0.4616
447.0330,0.4629
447.0372,0.4374
447.0413,0.3154
447.0454,0.2912
447.0496,0.2963
447.0537,0.2899
447.0578,0.2988
447.0620,0.2823
447.0661,0.3052
447.0702,0.3293
447.0744,0.3497
447.0785,0.3828
447.0826,0.4031
447.0868,0.4044
447.0909,0.3929
447.0950,0.3739
447.0992,0.3560
447.1033,0.3739
447.1074,0.4120
447.1116,0.4412
447.1157,0.4603
447.1198,0.4718
447.1239,0.4832
447.1281,0.4934
447.1322,0.5048
447.1363,0.4425
447.1405,0.3128
447.1446,0.3471
447.1487,0.3840
447.1529,0.4018
447.1570,0.3739
447.1611,0.3243
447.1653,0.3281
447.1694,0.3319
447.1735,0.3217
447.1777,0.3395
447.1818,0.3306
447.1859,0.3459
447.1901,0.3726
447.1942,0.4107
447.1983,0.4425
447.2025,0.4527
447.2066,0.4870
447.2107,0.5061
447.2149,0.4883
447.2190,0.3739
447.2231,0.3166
447.2273,0.3192
447.2314,0.3026
447.2355,0.2912
447.2397,0.3039
447.2438,0.3459
447.2479,0.3548
447.2520,0.3675
447.2562,0.3255
447.2603,0.3382
447.2644,0.3395
447.2686,0.3319
447.2727,0.3382
447.2768,0.3688
447.2810,0.3726
447.2851,0.3522
447.2892,0.3510
447.2934,0.3573
447.2975,0.3586
447.3016,0.3268
447.3058,0.3014
447.3099,0.3217
447.3140,0.3510
447.3182,0.3446
447.3223,0.3357
447.3264,0.3268
447.3306,0.3548
447.3347,0.3510
447.3388,0.3700
447.3430,0.3700
447.3471,0.3548
447.3512,0.3548
447.3554,0.3853
447.3595,0.3586
447.3636,0.3268
447.3677,0.2670
447.3719,0.2721
447.3760,0.2848
447.3801,0.3103
447.3843,0.3217
447.3884,0.3382
447.3925,0.3688
447.3967,0.3662
447.4008,0.3866
447.4049,0.4234
447.4091,0.4184
447.4132,0.3802
447.4173,0.3713
447.4215,0.3802
447.4256,0.4120
447.4297,0.4374
447.4339,0.4260
447.4380,0.3662
447.4421,0.3637
447.4463,0.3917
447.4504,0.4044
447.4545,0.4374
447.4587,0.4540
447.4628,0.4616
447.4669,0.4565
447.4711,0.4680
447.4752,0.4501
447.4793,0.4705
447.4835,0.4972
447.4876,0.4947
447.4917,0.4934
447.4958,0.4552
447.5000,0.4285
447.5041,0.4425
447.5082,0.4641
447.5124,0.4807
447.5165,0.4756
447.5206,0.4603
447.5248,0.4565
447.5289,0.4247
447.5330,0.4184
447.5372,0.4387
447.5413,0.4400
447.5454,0.4349
447.5496,0.4323
447.5537,0.4400
447.5578,0.4463
447.5620,0.4769
447.5661,0.4756
447.5702,0.4514
447.5744,0.4680
447.5785,0.4769
447.5826,0.4819
447.5868,0.4769
447.5909,0.4527
447.5950,0.4298
447.5992,0.4400
447.6033,0.4463
447.6074,0.4463
447.6116,0.4438
447.6157,0.4425
447.6198,0.4209
447.6239,0.4260
447.6281,0.4247
447.6322,0.4107
447.6363,0.4311
447.6405,0.4145
447.6446,0.3433
447.6487,0.3357
447.6529,0.3446
447.6570,0.3497
447.6611,0.3624
447.6653,0.3548
447.6694,0.3586
447.6735,0.3726
447.6777,0.3599
447.6818,0.3103
447.6859,0.3243
447.6901,0.3548
447.6942,0.3802
447.6983,0.4056
447.7025,0.4018
447.7066,0.4031
447.7107,0.3828
447.7149,0.3764
447.7190,0.3878
447.7231,0.3917
447.7273,0.4095
447.7314,0.4285
447.7355,0.4184
447.7397,0.4374
447.7438,0.4616
447.7479,0.4807
447.7520,0.4845
447.7562,0.4590
447.7603,0.4743
447.7644,0.5112
447.7686,0.5417
447.7727,0.5570
447.7768,0.5837
447.7810,0.5926
447.7851,0.5735
447.7892,0.5531
447.7934,0.6027
447.7975,0.5951
447.8016,0.5303
447.8058,0.4514
447.8099,0.4184
447.8140,0.3917
447.8182,0.3828
447.8223,0.3688
447.8264,0.3980
447.8306,0.4400
447.8347,0.4476
447.8388,0.4400
447.8430,0.4285
447.8471,0.3878
447.8512,0.3840
447.8554,0.3878
447.8595,0.4095
447.8636,0.4107
447.8677,0.4349
447.8719,0.4527
447.8760,0.4514
447.8801,0.4769
447.8843,0.5137
447.8884,0.5074
447.8925,0.5252
447.8967,0.5036
447.9008,0.5315
447.9049,0.5595
447.9091,0.5671
447.9132,0.5824
447.9173,0.5735
447.9215,0.5366
447.9256,0.5341
447.9297,0.5519
447.9339,0.5544
447.9380,0.4680
447.9421,0.4476
447.9463,0.3815
447.9504,0.3828
447.9545,0.4311
447.9587,0.4667
447.9628,0.4629
447.9669,0.4896
447.9711,0.5519
447.9752,0.5989
447.9793,0.6142
447.9835,0.6091
447.9876,0.6345
447.9917,0.6612
447.9958,0.6829
448.0000,0.7032
448.0041,0.7515
448.0082,0.7668
448.0124,0.7604
448.0165,0.7731
448.0206,0.7846
448.0248,0.8062
448.0289,0.7998
448.0330,0.7948
448.0372,0.7515
448.0413,0.5455
448.0454,0.3917
448.0496,0.4349
448.0537,0.4858
448.0578,0.5061
448.0620,0.5430
448.0661,0.5671
448.0702,0.6002
448.0744,0.6422
448.0785,0.6244
448.0826,0.5989
448.0868,0.5646
448.0909,0.5646
448.0950,0.5862
448.0992,0.5404
448.1033,0.5264
448.1074,0.5226
448.1116,0.5392
448.1157,0.5595
448.1198,0.5964
448.1239,0.6320
448.1281,0.6231
448.1322,0.6447
448.1363,0.6778
448.1405,0.7070
448.1446,0.6294
448.1487,0.6269
448.1529,0.6650
448.1570,0.7096
448.1611,0.6829
448.1653,0.6829
448.1694,0.6930
448.1735,0.7057
448.1777,0.7197
448.1818,0.7668
448.1859,0.7642
448.1901,0.7808
448.1942,0.8126
448.1983,0.8634
448.2025,0.8863
448.2066,0.8520
448.2107,0.8418
448.2149,0.7502
448.2190,0.6854
448.2231,0.6879
448.2273,0.7007
448.2314,0.7235
448.2355,0.7617
448.2397,0.8024
448.2438,0.7731
448.2479,0.7642
448.2520,0.7795
448.2562,0.8100
448.2603,0.8100
448.2644,0.8164
448.2686,0.7998
448.2727,0.7388
448.2768,0.7655
448.2810,0.7986
448.2851,0.7859
448.2892,0.8151
448.2934,0.8482
448.2975,0.7986
448.3016,0.7693
448.3058,0.7693
448.3099,0.7719
448.3140,0.7579
448.3182,0.7528
448.3223,0.7986
448.3264,0.8253
448.3306,0.8164
448.3347,0.7859
448.3388,0.7312
448.3430,0.7159
448.3471,0.6854
448.3512,0.6422
448.3554,0.6282
448.3595,0.6205
448.3636,0.5900
448.3677,0.6066
448.3719,0.6320
448.3760,0.6294
448.3801,0.6663
448.3843,0.6841
448.3884,0.6053
448.3925,0.5023
448.3967,0.4743
448.4008,0.4501
448.4049,0.4590
448.4091,0.4832
448.4132,0.4718
448.4173,0.5048
448.4215,0.5303
448.4256,0.5379
448.4297,0.5430
448.4339,0.5392
448.4380,0.5849
448.4421,0.6040
448.4463,0.6460
448.4504,0.6587
448.4545,0.6892
448.4587,0.6549
448.4628,0.6460
448.4669,0.6320
448.4711,0.6256
448.4752,0.5849
448.4793,0.5620
448.4835,0.5099
448.4876,0.4680
448.4917,0.3777
448.4958,0.2340
448.5000,0.2035
448.5041,0.2225
448.5082,0.2505
448.5124,0.2950
448.5165,0.3179
448.5206,0.3382
448.5248,0.3777
448.5289,0.4145
448.5330,0.4438
448.5372,0.4667
448.5413,0.4400
448.5454,0.4222
448.5496,0.4336
448.5537,0.4489
448.5578,0.4374
448.5620,0.4425
448.5661,0.4552
448.5702,0.3764
448.5744,0.3789
448.5785,0.4056
448.5826,0.4158
448.5868,0.3955
448.5909,0.3421
448.5950,0.3090
448.5992,0.3103
448.6033,0.3357
448.6074,0.3573
448.6116,0.3065
448.6157,0.2721
448.6198,0.2530
448.6239,0.2441
448.6281,0.2352
448.6322,0.2378
448.6363,0.2530
448.6405,0.2798
448.6446,0.2874
448.6487,0.2912
448.6529,0.3014
448.6570,0.2950
448.6611,0.2823
448.6653,0.3154
448.6694,0.3408
448.6735,0.3357
448.6777,0.3637
448.6818,0.4107
448.6859,0.4578
448.6901,0.4781
448.6942,0.4730
448.6983,0.4273
448.7025,0.4069
448.7066,0.4158
448.7107,0.3700
448.7149,0.2810
448.7190,0.2798
448.7231,0.2823
448.7273,0.2734
448.7314,0.2785
448.7355,0.2848
448.7397,0.2798
448.7438,0.2937
448.7479,0.3001
448.7520,0.3141
448.7562,0.3255
448.7603,0.3484
448.7644,0.3624
448.7686,0.3789
448.7727,0.3650
448.7768,0.3192
448.7810,0.3090
448.7851,0.2976
448.7892,0.2950
448.7934,0.2823
448.7975,0.2645
448.8016,0.2658
448.8058,0.2937
448.8099,0.2976
448.8140,0.3052
448.8182,0.3039
448.8223,0.3090
448.8264,0.2899
448.8306,0.2759
448.8347,0.2798
448.8388,0.2861
448.8430,0.3001
448.8471,0.3001
448.8512,0.2645
448.8554,0.2441
448.8595,0.2620
448.8636,0.2772
448.8677,0.3014
448.8719,0.2823
448.8760,0.3154
448.8801,0.3573
448.8843,0.3751
448.8884,0.3840
448.8925,0.4107
448.8967,0.4425
448.9008,0.4692
448.9049,0.4769
448.9091,0.4819
448.9132,0.4883
448.9173,0.4756
448.9215,0.4323
448.9256,0.4273
448.9297,0.4349
448.9339,0.4680
448.9380,0.4565
448.9421,0.4158
448.9463,0.4018
448.9504,0.4209
448.9545,0.4412
448.9587,0.4425
448.9628,0.4527
448.9669,0.4489
448.9711,0.4044
448.9752,0.4018
448.9793,0.3789
448.9835,0.3955
448.9876,0.4285
448.9917,0.4095
448.9958,0.4120
449.0000,0.4273
449.0041,0.4451
449.0082,0.4870
449.0124,0.5010
449.0165,0.5061
449.0206,0.4756
449.0248,0.4756
449.0289,0.5061
449.0330,0.5226
449.0372,0.4603
449.0413,0.3815
449.0454,0.2874
449.0496,0.2658
449.0537,0.2912
449.0578,0.3001
449.0620,0.3090
449.0661,0.3268
449.0702,0.3471
449.0744,0.3815
449.0785,0.4056
449.0826,0.4222
449.0868,0.4654
449.0909,0.5099
449.0950,0.5392
449.0992,0.5493
449.1033,0.5252
449.1074,0.5175
449.1116,0.5226
449.1157,0.5188
449.1198,0.3828
449.1239,0.3039
449.1281,0.3243
449.1322,0.2976
449.1363,0.3306
449.1405,0.3777
449.1446,0.4145
449.1487,0.4590
449.1529,0.4921
449.1570,0.5303
449.1611,0.5684
449.1653,0.5697
449.1694,0.4501
449.1735,0.3700
449.1777,0.3904
449.1818,0.3573
449.1859,0.3332
449.1901,0.3128
449.1942,0.3115
449.1983,0.3484
449.2025,0.3522
449.2066,0.3573
449.2107,0.3777
449.2149,0.4006
449.2190,0.4069
449.2231,0.4234
449.2273,0.4323
449.2314,0.4552
449.2355,0.4412
449.2397,0.4616
449.2438,0.4616
449.2479,0.4705
449.2520,0.5023
449.2562,0.4985
449.2603,0.5341
449.2644,0.5303
449.2686,0.5455
449.2727,0.5608
449.2768,0.5977
449.2810,0.4972
449.2851,0.5061
449.2892,0.4718
449.2934,0.4883
449.2975,0.4781
449.3016,0.4374
449.3058,0.2505
449.3099,0.1920
449.3140,0.2073
449.3182,0.2111
449.3223,0.2035
449.3264,0.2225
449.3306,0.2441
449.3347,0.2658
449.3388,0.2950
449.3430,0.3154
449.3471,0.3255
449.3512,0.2899
449.3554,0.2378
449.3595,0.2391
449.3636,0.2365
449.3677,0.2441
449.3719,0.2658
449.3760,0.2874
449.3801,0.3039
449.3843,0.3128
449.3884,0.3230
449.3925,0.3395
449.3967,0.3764
449.4008,0.4006
449.4049,0.4298
449.4091,0.4680
449.4132,0.4896
449.4173,0.5086
449.4215,0.5277
449.4256,0.5493
449.4297,0.5671
449.4339,0.5824
449.4380,0.5773
449.4421,0.5150
449.4463,0.4858
449.4504,0.4908
449.4545,0.4667
449.4587,0.4044
449.4628,0.3840
449.4669,0.4107
449.4711,0.4311
449.4752,0.4387
449.4793,0.4349
449.4835,0.4603
449.4876,0.4781
449.4917,0.4985
449.4958,0.5163
449.5000,0.5353
449.5041,0.5659
449.5082,0.5799
449.5124,0.6053
449.5165,0.6129
449.5206,0.5226
449.5248,0.4883
449.5289,0.4985
449.5330,0.5315
449.5372,0.5048
449.5413,0.4323
449.5454,0.4158
449.5496,0.4095
449.5537,0.4120
449.5578,0.3789
449.5620,0.3726
449.5661,0.4056
449.5702,0.3980
449.5744,0.3662
449.5785,0.3662
449.5826,0.3866
449.5868,0.3929
449.5909,0.4006
449.5950,0.4120
449.5992,0.4184
449.6033,0.4222
449.6074,0.4565
449.6116,0.4819
449.6157,0.5074
449.6198,0.5277
449.6239,0.5175
449.6281,0.4514
449.6322,0.4590
449.6363,0.4908
449.6405,0.5137
449.6446,0.5315
449.6487,0.5557
449.6529,0.5671
449.6570,0.5735
449.6611,0.5239
449.6653,0.5226
449.6694,0.4730
449.6735,0.4044
449.6777,0.4031
449.6818,0.4298
449.6859,0.4311
449.6901,0.4145
449.6942,0.4234
449.6983,0.4400
449.7025,0.4476
449.7066,0.3777
449.7107,0.3840
449.7149,0.3853
449.7190,0.4145
449.7231,0.4298
449.7273,0.4234
449.7314,0.4336
449.7355,0.4476
449.7397,0.4476
449.7438,0.3065
449.7479,0.3026
449.7520,0.3179
449.7562,0.3217
449.7603,0.3217
449.7644,0.3103
449.7686,0.3090
449.7727,0.2899
449.7768,0.2543
449.7810,0.2505
449.7851,0.2581
449.7892,0.2798
449.7934,0.2899
449.7975,0.2988
449.8016,0.3001
449.8058,0.3204
449.8099,0.3382
449.8140,0.3459
449.8182,0.3713
449.8223,0.3675
449.8264,0.3650
449.8306,0.3789
449.8347,0.3713
449.8388,0.3828
449.8430,0.3560
449.8471,0.2950
449.8512,0.3230
449.8554,0.3306
449.8595,0.3484
449.8636,0.3497
449.8677,0.3713
449.8719,0.3866
449.8760,0.3917
449.8801,0.3802
449.8843,0.3548
449.8884,0.3281
449.8925,0.3243
449.8967,0.2988
449.9008,0.3090
449.9049,0.3166
449.9091,0.3230
449.9132,0.3268
449.9173,0.3306
449.9215,0.3217
449.9256,0.3179
449.9297,0.3471
449.9339,0.3548
449.9380,0.3637
449.9421,0.3878
449.9463,0.3942
449.9504,0.3891
449.9545,0.4006
449.9587,0.3548
449.9628,0.3688
449.9669,0.3955
449.9711,0.4323
449.9752,0.4387
449.9793,0.4362
449.9835,0.4438
449.9876,0.4730
449.9917,0.5023
449.9958,0.5303
450.0000,0.4985
450.0041,0.4947
450.0082,0.4540
450.0124,0.4590
450.0165,0.5074
450.0206,0.5493
450.0248,0.5519
450.0289,0.5328
450.0330,0.4705
450.0372,0.4298
450.0413,0.4336
450.0454,0.4336
450.0496,0.4463
450.0537,0.4489
450.0578,0.4603
450.0620,0.4044
450.0661,0.3586
450.0702,0.3471
450.0744,0.3357
450.0785,0.3090
450.0826,0.3230
450.0868,0.3408
450.0909,0.3471
450.0950,0.3560
450.0992,0.3624
450.1033,0.3662
450.1074,0.3408
450.1116,0.3446
450.1157,0.3560
450.1198,0.3675
450.1239,0.3459
450.1281,0.3433
450.1322,0.3510
450.1363,0.3471
450.1405,0.3217
450.1446,0.3192
450.1487,0.3115
450.1529,0.3026
450.1570,0.3154
450.1611,0.3255
450.1653,0.3357
450.1694,0.3560
450.1735,0.3560
450.1777,0.3700
450.1818,0.4107
450.1859,0.4349
450.1901,0.4463
450.1942,0.4451
450.1983,0.4374
450.2025,0.4031
450.2066,0.3789
450.2107,0.4056
450.2149,0.3942
450.2190,0.3662
450.2231,0.3789
450.2273,0.4018
450.2314,0.4209
450.2355,0.4273
450.2397,0.4463
450.2438,0.4667
450.2479,0.4654
450.2520,0.4425
450.2562,0.4323
450.2603,0.4145
450.2644,0.4323
450.2686,0.4438
450.2727,0.4629
450.2768,0.4603
450.2810,0.4133
450.2851,0.3548
450.2892,0.3675
450.2934,0.3789
450.2975,0.3739
450.3016,0.3802
450.3058,0.3815
450.3099,0.4209
450.3140,0.4438
450.3182,0.4743
450.3223,0.4832
450.3264,0.5086
450.3306,0.5239
450.3347,0.5582
450.3388,0.6129
450.3430,0.6434
450.3471,0.6460
450.3512,0.6383
450.3554,0.5582
450.3595,0.4883
450.3636,0.4807
450.3677,0.4501
450.3719,0.4476
450.3760,0.5061
450.3801,0.5150
450.3843,0.4578
450.3884,0.4641
450.3925,0.4489
450.3967,0.4374
450.4008,0.4095
450.4049,0.4158
450.4091,0.4349
450.4132,0.4412
450.4173,0.4654
450.4215,0.4412
450.4256,0.3878
450.4297,0.3853
450.4339,0.4095
450.4380,0.4501
450.4421,0.4858
450.4463,0.4095
450.4504,0.4056
450.4545,0.4501
450.4587,0.4412
450.4628,0.4082
450.4669,0.3891
450.4711,0.3866
450.4752,0.3777
450.4793,0.3802
450.4835,0.4006
450.4876,0.3624
450.4917,0.3382
450.4958,0.3789
450.5000,0.3980
450.5041,0.4158
450.5082,0.4095
450.5124,0.4095
450.5165,0.4489
450.5206,0.4629
450.5248,0.4692
450.5289,0.4565
450.5330,0.4451
450.5372,0.4705
450.5413,0.5061
450.5454,0.5341
450.5496,0.5582
450.5537,0.5773
450.5578,0.5163
450.5620,0.4781
450.5661,0.4349
450.5702,0.3891
450.5744,0.3980
450.5785,0.3980
450.5826,0.3917
450.5868,0.3446
450.5909,0.3421
450.5950,0.3548
450.5992,0.3535
450.6033,0.3688
450.6074,0.3700
450.6116,0.3904
450.6157,0.4209
450.6198,0.4641
450.6239,0.4730
450.6281,0.4756
450.6322,0.4858
450.6363,0.4985
450.6405,0.5112
450.6446,0.5226
450.6487,0.5468
450.6529,0.5620
450.6570,0.5989
450.6611,0.6485
450.6653,0.6829
450.6694,0.7083
450.6735,0.7146
450.6777,0.6129
450.6818,0.5620
450.6859,0.4997
450.6901,0.5442
450.6942,0.5938
450.6983,0.6511
450.7025,0.6511
450.7066,0.5392
450.7107,0.5531
450.7149,0.6116
450.7190,0.5684
450.7231,0.5417
450.7273,0.5557
450.7314,0.5608
450.7355,0.4908
450.7397,0.4883
450.7438,0.5048
450.7479,0.5175
450.7520,0.5430
450.7562,0.4794
450.7603,0.4387
450.7644,0.4374
450.7686,0.3955
450.7727,0.4018
450.7768,0.4196
450.7810,0.4412
450.7851,0.4311
450.7892,0.4285
450.7934,0.4273
450.7975,0.4247
450.8016,0.4501
450.8058,0.4311
450.8099,0.4578
450.8140,0.4680
450.8182,0.4730
450.8223,0.5010
450.8264,0.4934
450.8306,0.4285
450.8347,0.3700
450.8388,0.3853
450.8430,0.4133
450.8471,0.4273
450.8512,0.4374
450.8554,0.4222
450.8595,0.3980
450.8636,0.3853
450.8677,0.3764
450.8719,0.3955
450.8760,0.3942
450.8801,0.3993
450.8843,0.4285
450.8884,0.4896
450.8925,0.5353
450.8967,0.4896
450.9008,0.4718
450.9049,0.4590
450.9091,0.4883
450.9132,0.5125
450.9173,0.4578
450.9215,0.4654
450.9256,0.5010
450.9297,0.5010
450.9339,0.4323
450.9380,0.3471
450.9421,0.3319
450.9463,0.3166
450.9504,0.3281
450.9545,0.3484
450.9587,0.3700
450.9628,0.3967
450.9669,0.4311
450.9711,0.4590
450.9752,0.4781
450.9793,0.4959
450.9835,0.4972
450.9876,0.5214
450.9917,0.5137
450.9958,0.5023
451.0000,0.4680
451.0041,0.4641
451.0082,0.4883
451.0124,0.4209
451.0165,0.3675
451.0206,0.3980
451.0248,0.4196
451.0289,0.4565
451.0330,0.4718
451.0372,0.4769
451.0413,0.4501
451.0454,0.4374
451.0496,0.4718
451.0537,0.4769
451.0578,0.4883
451.0620,0.5061
451.0661,0.4947
451.0702,0.4552
451.0744,0.4247
451.0785,0.4209
451.0826,0.4095
451.0868,0.3866
451.0909,0.3866
451.0950,0.3840
451.0992,0.4095
451.1033,0.4438
451.1074,0.4641
451.1116,0.4565
451.1157,0.4934
451.1198,0.5137
451.1239,0.5074
451.1281,0.4997
451.1322,0.4883
451.1363,0.5175
451.1405,0.5175
451.1446,0.5290
451.1487,0.5061
451.1529,0.4807
451.1570,0.4934
451.1611,0.5099
451.1653,0.5150
451.1694,0.4896
451.1735,0.3853
451.1777,0.4082
451.1818,0.4095
451.1859,0.4514
451.1901,0.4501
451.1942,0.4158
451.1983,0.4196
451.2025,0.4476
451.2066,0.4501
451.2107,0.4718
451.2149,0.4476
451.2190,0.3891
451.2231,0.3433
451.2273,0.3522
451.2314,0.3688
451.2355,0.3230
451.2397,0.3115
451.2438,0.3268
451.2479,0.2899
451.2520,0.3103
451.2562,0.3204
451.2603,0.3052
451.2644,0.3039
451.2686,0.2988
451.2727,0.3166
451.2768,0.3357
451.2810,0.3789
451.2851,0.4590
451.2892,0.5023
451.2934,0.4807
451.2975,0.3967
451.3016,0.4018
451.3058,0.4234
451.3099,0.4298
451.3140,0.4158
451.3182,0.4133
451.3223,0.4222
451.3264,0.4323
451.3306,0.4387
451.3347,0.4540
451.3388,0.4247
451.3430,0.4298
451.3471,0.4756
451.3512,0.4769
451.3554,0.4489
451.3595,0.4667
451.3636,0.4425
451.3677,0.4234
451.3719,0.4018
451.3760,0.4247
451.3801,0.4285
451.3843,0.4082
451.3884,0.3789
451.3925,0.3980
451.3967,0.4056
451.4008,0.3802
451.4049,0.3917
451.4091,0.3904
451.4132,0.4133
451.4173,0.4260
451.4215,0.4311
451.4256,0.4501
451.4297,0.4400
451.4339,0.4362
451.4380,0.4552
451.4421,0.4794
451.4463,0.4705
451.4504,0.4743
451.4545,0.4362
451.4587,0.4018
451.4628,0.4018
451.4669,0.4209
451.4711,0.4056
451.4752,0.3891
451.4793,0.4056
451.4835,0.3967
451.4876,0.3866
451.4917,0.3510
451.4958,0.3662
451.5000,0.3942
451.5041,0.3586
451.5082,0.3853
451.5124,0.3599
451.5165,0.3408
451.5206,0.3535
451.5248,0.3408
451.5289,0.3599
451.5330,0.3815
451.5372,0.4031
451.5413,0.4082
451.5454,0.3751
451.5496,0.3624
451.5537,0.3789
451.5578,0.3751
451.5620,0.3548
451.5661,0.2887
451.5702,0.2658
451.5744,0.2709
451.5785,0.2696
451.5826,0.2709
451.5868,0.2734
451.5909,0.2823
451.5950,0.3014
451.5992,0.3230
451.6033,0.3433
451.6074,0.3446
451.6116,0.3344
451.6157,0.3141
451.6198,0.3128
451.6239,0.3230
451.6281,0.3154
451.6322,0.2950
451.6363,0.2912
451.6405,0.3077
451.6446,0.3243
451.6487,0.3306
451.6529,0.3395
451.6570,0.3650
451.6611,0.3789
451.6653,0.3955
451.6694,0.4095
451.6735,0.4209
451.6777,0.4006
451.6818,0.4056
451.6859,0.4234
451.6901,0.4285
451.6942,0.4476
451.6983,0.4171
451.7025,0.4273
451.7066,0.3929
451.7107,0.3878
451.7149,0.4044
451.7190,0.4095
451.7231,0.3955
451.7273,0.4018
451.7314,0.3967
451.7355,0.3891
451.7397,0.3904
451.7438,0.3484
451.7479,0.3459
451.7520,0.3675
451.7562,0.3980
451.7603,0.4209
451.7644,0.4412
451.7686,0.4018
451.7727,0.4031
451.7768,0.4425
451.7810,0.4438
451.7851,0.4590
451.7892,0.4896
451.7934,0.4578
451.7975,0.4196
451.8016,0.4234
451.8058,0.4336
451.8099,0.4514
451.8140,0.4616
451.8182,0.4374
451.8223,0.4374
451.8264,0.3637
451.8306,0.3700
451.8347,0.3548
451.8388,0.3306
451.8430,0.3433
451.8471,0.3522
451.8512,0.3370
451.8554,0.2454
451.8595,0.2505
451.8636,0.2798
451.8677,0.2709
451.8719,0.2518
451.8760,0.2530
451.8801,0.2441
451.8843,0.2632
451.8884,0.2798
451.8925,0.2899
451.8967,0.2937
451.9008,0.2734
451.9049,0.2416
451.9091,0.2327
451.9132,0.2530
451.9173,0.2607
451.9215,0.2747
451.9256,0.2925
451.9297,0.3026
451.9339,0.2810
451.9380,0.2899
451.9421,0.3001
451.9463,0.3103
451.9504,0.3192
451.9545,0.3344
451.9587,0.3332
451.9628,0.3535
451.9669,0.3510
451.9711,0.3522
451.9752,0.3650
451.9793,0.3065
451.9835,0.3001
451.9876,0.3166
451.9917,0.3230
451.9958,0.2976
452.0000,0.3230
452.0041,0.3408
452.0082,0.3510
452.0124,0.3459
452.0165,0.3522
452.0206,0.3497
452.0248,0.3332
452.0289,0.3281
452.0330,0.3395
452.0372,0.3560
452.0413,0.2696
452.0454,0.2314
452.0496,0.2518
452.0537,0.2861
452.0578,0.2988
452.0620,0.3179
452.0661,0.3065
452.0702,0.2848
452.0744,0.2823
452.0785,0.2759
452.0826,0.2594
452.0868,0.2734
452.0909,0.2887
452.0950,0.2963
452.0992,0.2848
452.1033,0.2836
452.1074,0.2976
452.1116,0.3014
452.1157,0.3141
452.1198,0.2976
452.1239,0.3103
452.1281,0.3026
452.1322,0.3154
452.1363,0.3204
452.1405,0.3306
452.1446,0.3446
452.1487,0.3548
452.1529,0.3573
452.1570,0.3306
452.1611,0.3243
452.1653,0.3306
452.1694,0.3433
452.1735,0.3179
452.1777,0.2696
452.1818,0.2658
452.1859,0.2785
452.1901,0.2658
452.1942,0.2620
452.1983,0.2645
452.2025,0.2518
452.2066,0.2581
452.2107,0.2645
452.2149,0.2861
452.2190,0.2950
452.2231,0.3090
452.2273,0.3128
452.2314,0.2874
452.2355,0.2976
452.2397,0.2899
452.2438,0.2887
452.2479,0.2950
452.2520,0.2861
452.2562,0.2441
452.2603,0.1984
452.2644,0.1666
452.2686,0.1679
452.2727,0.1780
452.2768,0.1844
452.2810,0.1793
452.2851,0.1806
452.2892,0.1882
452.2934,0.1653
452.2975,0.1793
452.3016,0.1946
452.3058,0.2098
452.3099,0.2213
452.3140,0.2314
452.3182,0.2429
452.3223,0.2607
452.3264,0.2887
452.3306,0.2925
452.3347,0.2976
452.3388,0.3014
452.3430,0.2670
452.3471,0.2785
452.3512,0.2709
452.3554,0.2848
452.3595,0.2772
452.3636,0.2747
452.3677,0.2734
452.3719,0.2543
452.3760,0.2416
452.3801,0.2429
452.3843,0.2607
452.3884,0.2709
452.3925,0.2848
452.3967,0.2823
452.4008,0.2492
452.4049,0.2289
452.4091,0.2136
452.4132,0.2022
452.4173,0.2009
452.4215,0.2162
452.4256,0.2251
452.4297,0.2213
452.4339,0.2238
452.4380,0.2378
452.4421,0.2378
452.4463,0.2276
452.4504,0.2340
452.4545,0.2225
452.4587,0.2429
452.4628,0.2581
452.4669,0.2543
452.4711,0.2658
452.4752,0.2683
452.4793,0.2836
452.4835,0.2976
452.4876,0.3001
452.4917,0.3026
452.4958,0.2785
452.5000,0.2937
452.5041,0.2988
452.5082,0.3001
452.5124,0.3052
452.5165,0.3115
452.5206,0.3026
452.5248,0.3077
452.5289,0.3141
452.5330,0.2950
452.5372,0.3090
452.5413,0.3395
452.5454,0.3535
452.5496,0.3344
452.5537,0.3141
452.5578,0.3204
452.5620,0.2988
452.5661,0.2988
452.5702,0.3065
452.5744,0.3128
452.5785,0.2976
452.5826,0.3026
452.5868,0.3026
452.5909,0.3014
452.5950,0.2607
452.5992,0.2709
452.6033,0.2836
452.6074,0.2836
452.6116,0.2874
452.6157,0.2848
452.6198,0.2963
452.6239,0.3014
452.6281,0.2518
452.6322,0.2187
452.6363,0.2136
452.6405,0.2276
452.6446,0.2441
452.6487,0.2314
452.6529,0.2518
452.6570,0.2581
452.6611,0.2772
452.6653,0.2810
452.6694,0.2925
452.6735,0.3026
452.6777,0.3039
452.6818,0.3026
452.6859,0.2899
452.6901,0.2759
452.6942,0.2365
452.6983,0.2327
452.7025,0.2302
452.7066,0.2480
452.7107,0.2569
452.7149,0.2632
452.7190,0.2798
452.7231,0.2861
